bidder_id,outcome,total_country,total_device,total_auction,per_auction_avg_country,per_auction_avg_device,per_auction_avg_auction,per_auction_avg_bid_,total_bid,total_merchandise,total_ip,total_url,per_auction_avg_merchandise,per_auction_avg_ip,per_auction_avg_url
eb53670704bd2d67cf6b2370bfbe3bd3e4i6s,NA,12,45,37,1.13513513513514,2.75675675675676,1,5.51351351351351,204,1,113,31,1,3.94594594594595,2.08108108108108
fc8ad54f05cdb8956e313da177e31143vybke,NA,1,4,7,1,1.28571428571429,1,1.28571428571429,9,1,9,1,1,1.28571428571429,1
6520d73edf312594e4d0e023ded15066wwtzc,NA,1,2,2,1,1,1,2,4,1,2,2,1,1,1
142964bd1b4c99db5defa3bd34882d005uth8,NA,3,12,13,1,1.23076923076923,1,1.30769230769231,17,1,15,9,1,1.30769230769231,1.15384615384615
f7d90be88fc41faf1af996380d241375pmvkn,NA,4,7,10,1,1,1,1.3,13,1,9,9,1,1.1,1.1
8df5d645ed4040b857c121a4459b7976n5u3b,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
890c64498ad38661f4ab095558d987bbd1e62,NA,3,5,6,1,1,1,1,6,1,6,5,1,1,1
b79560ebfed7c8cbcfb97475812e0836twsnm,0,3,6,7,1,1,1,1.14285714285714,8,1,8,4,1,1.14285714285714,1.14285714285714
89005e215c23d11721eec24b55b4664fqaruj,NA,2,5,5,1,1,1,1,5,1,5,2,1,1,1
0d9f78a6084bf15f42210bfeba95621255c89,0,2,5,6,1,1,1,1,6,1,6,5,1,1,1
54eccabcdc43dd1dfe80ff84ebccd18577v5s,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1
a15766d8d3d231f862996eb3ec33559735a3d,0,9,22,21,1,1.14285714285714,1,1.14285714285714,24,1,23,9,1,1.14285714285714,1.14285714285714
532911e6adfe4860a00bf040e8faa6f1o380t,NA,1,3,3,1,1,1,1,3,1,3,2,1,1,1
36848805243fc60eab6a2c9eea902deef1rsx,NA,6,16,14,1,1.21428571428571,1,1.57142857142857,22,1,18,6,1,1.28571428571429,1.35714285714286
77c369a75b5d4f7de3cdc600c03c397eaule1,NA,1,3,6,1,1,1,1,6,1,3,1,1,1,1
876b52b32016b5a2c1f13d08c2578940wrrb8,NA,5,3,15,1.06666666666667,1.6,1,3.26666666666667,49,1,38,1,1,3.06666666666667,1
003180b29c6a5f8f1d84a6b7b6f7be57tjj1o,NA,1,3,3,1,1,1,1,3,1,3,2,1,1,1
f43cd7ba6cf190fccb868e17c777ef97a4jb7,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1
b0c9c42b7700b019d3cc13e4026effe590osl,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1
9be87a4f123366660d7f6d40ffa493a8ffpsj,0,11,12,13,1.07692307692308,1.07692307692308,1,1.07692307692308,14,1,13,10,1,1.07692307692308,1.07692307692308
a7972af3e0950df0d4be009a498f647cunh14,NA,2,11,21,1,1.14285714285714,1,1.38095238095238,29,1,21,4,1,1.28571428571429,1.14285714285714
5cde7d8e5e55e83ae8f4176c134494d26ugnt,NA,26,136,22,2.04545454545455,7.27272727272727,1,33.4090909090909,735,1,537,297,1,24.6363636363636,14.7727272727273
da950a556200395a82e23e3bbfe1abb6xs258,0,3,12,12,1,1.25,1,1.25,15,1,15,1,1,1.25,1
5bc813227f2261303ea9c8ba1a20586dg1uic,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1
f5ab013f90cb8890d33c6a309798204155q15,0,1,4,4,1,1,1,1,4,1,4,2,1,1,1
51970fbcb60e9810f21e8ea98a0c6307o1m4c,NA,2,6,4,1.25,2.5,1,5.5,22,1,20,1,1,5.25,1
34cc283e180fcd4902ef8758714c6d83th4nf,0,2,2,2,1,1,1,1,2,1,2,2,1,1,1
45972f59df79953d9bcf04a76dbe0f51z23qd,NA,110,846,603,1.71144278606965,9.5240464344942,1,27.6268656716418,16659,1,8217,10245,1,18.3698175787728,20.4477611940299
c0e3343070766b359c664f93ca65040b6bh2k,1,13,153,52,1.17307692307692,4.13461538461539,1,12.3461538461538,642,1,486,220,1,9.61538461538461,5.11538461538461
0a86a3b6549af71433eff4e733d5a19aqi2qn,NA,6,12,7,1.57142857142857,2,1,2.42857142857143,17,1,15,13,1,2.28571428571429,2.14285714285714
d7b66d95bcfba06122dc6f7a3c605fd73239a,0,2,23,23,1,1.47826086956522,1,1.95652173913043,45,1,41,8,1,1.91304347826087,1.34782608695652
eccfd799ab5af9bc54b9762c64847be6ekfnl,NA,1,2,4,1,1.5,1,1.5,6,1,2,1,1,1,1
acaffbf44c3e1c8f30a329f4ee09001aeg4g9,NA,17,75,58,1.12068965517241,1.96551724137931,1,2.60344827586207,151,1,126,42,1,2.3448275862069,1.58620689655172
96d19fea6299dfabe564c5a58bc716cbl3rvh,NA,2,2,2,1,1,1,1,2,1,2,1,1,1,1
cec35b2f8f74fc44fdf9f70dce1809dfqr29b,NA,15,48,49,1,1.3469387755102,1,1.46938775510204,72,1,61,30,1,1.3469387755102,1.3265306122449
f4fbf28a92a6bbda9404d712f331f92abgnlb,NA,8,24,9,1.44444444444444,3.11111111111111,1,3.88888888888889,35,1,28,14,1,3.44444444444444,2.22222222222222
461c1d143120270fff5ebc1b91934951378ud,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
90bb553b65144cafddc3f3d4a7783667a06ga,0,2,2,2,1,1,1,1,2,1,2,1,1,1,1
c556fd9867c72c47688ca26c55f5bae8433pn,NA,2,2,2,1,1,1,1,2,1,2,2,1,1,1
3d7bd741177a712ae0417bc4f4a37bcf9jo2a,0,1,2,1,1,2,1,2,2,1,2,1,1,2,1
2f9ea407ba48ae05f98fdf634995d936xefau,0,46,449,123,1.36585365853659,8.68292682926829,1,19.7317073170732,2427,1,1227,1469,1,11.8455284552846,12.7235772357724
e03311c7620a8098b7a177a5f1ad213ernao3,0,2,20,19,1,2.21052631578947,1,2.42105263157895,46,1,27,18,1,2.21052631578947,2.05263157894737
2420dae91bb68373c29f0b6fe2ae71cbckikm,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1
ca1986937c6458e62ea1a24b8e5c0ac4qu2u0,NA,1,2,2,1,1,1,1,2,1,2,2,1,1,1
ca5d4f0a3ea342fdc45c3325e5311049e2uis,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3188371d85b96ba00c54219b9052c1ebv8rto,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1
927c5e145de79f9ee2ada0ddc054b4e9hc3qj,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
e46ef39a3c4edb0e6dd26ef4b8a58ca6tpfxn,NA,1,15,16,1,1.1875,1,1.1875,19,1,16,3,1,1.1875,1.125
843a1353bf60e922f303f862c176632cz5f0p,NA,6,26,51,1,1.25490196078431,1,1.45098039215686,74,1,39,26,1,1.33333333333333,1.29411764705882
65d8228c6c1e5b6042f397afed8a5c7cbo6x3,0,23,61,64,1.40625,1.78125,1,2.328125,149,1,93,97,1,1.96875,2.109375
082659fb2b29eb5ae7c241393ebb76bb8wq4y,NA,1,32,21,1,2.19047619047619,1,3.14285714285714,66,1,55,33,1,2.85714285714286,2.04761904761905
016e3c511caf01a845c9c976bbf355a6m1nns,NA,1,2,3,1,1.33333333333333,1,2,6,1,1,1,1,1,1
bd14262aee9bd003aefe38280ae87e7ahw5hb,NA,2,90,6,1.5,19.5,1,28.3333333333333,170,1,112,94,1,20.5,16.5
a9bfa54aef505d65ec488d8984c82a7bf0fjm,0,17,78,89,1.03370786516854,2.25842696629213,1,2.89887640449438,258,1,202,125,1,2.60674157303371,2.46067415730337
1530274540158dafaea1075876947415exi1r,NA,11,6,12,1.16666666666667,1.33333333333333,1,2.5,30,1,17,1,1,1.58333333333333,1
9ab00034c9b00521ce121adb5dd4aa15tlhc4,0,3,2,7,1,1,1,1.28571428571429,9,1,9,3,1,1.28571428571429,1
3f7fd109919745d2e6f8905960cb07bcgezj0,NA,1,1,1,1,1,1,2,2,1,2,1,1,2,1
f4294bb3abb69fa3183e7e851b58b278k83z3,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
b9cb81e5855add059728cf932f0624fefbi2t,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
86a547a8b0d1ca80b754df463cd106f8wt0m2,NA,1,2,2,1,1,1,1,2,1,2,2,1,1,1
74582963d3774699f4215df7f2d17c1b6b4pn,0,4,8,8,1,1,1,1,8,1,8,7,1,1,1
5e611461283a5c3e49b5bfbf9c33b7391ce3h,0,1,10,11,1,1.45454545454545,1,1.45454545454545,16,1,15,5,1,1.45454545454545,1.27272727272727
30788b28de22d28938ecd7ed6795a8b022qm7,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
b78382b855c375a5778e8e6fbf223d7b5swmn,NA,7,14,14,1.07142857142857,1.21428571428571,1,1.64285714285714,23,1,15,8,1,1.28571428571429,1.28571428571429
41618c30828c4a0b24299706e8cfbc0f2zwnk,NA,4,4,5,1,1.2,1,1.2,6,1,5,1,1,1,1
eb1d36427f1b3feb228b724cc3f9154anbzqz,NA,1,2,2,1,1,1,1,2,1,2,2,1,1,1
8393c48eaf4b8fa96886edc7cf27b372dsibi,NA,77,635,176,1.625,12.2272727272727,1,73.2272727272727,12888,1,9240,1781,1,56.4034090909091,16.1534090909091
11f93b9d507b8ed90e9d0856306b1962afr6j,NA,1,1,22,1,1,1,11.5,253,1,1,1,1,1,1
1aff5028921c16c733ab37b918b0f0208ixot,NA,101,373,208,1.61057692307692,4.15865384615385,1,5.25961538461539,1094,1,801,528,1,4.35096153846154,3.70192307692308
b6bbcb46b7584c80c0557f884549e26d7c9f0,NA,63,386,354,1.23446327683616,4.69774011299435,1,7.37853107344633,2612,1,1973,1165,1,6.64406779661017,5.38983050847458
655a243f2ed2334a35be2c897e77863a8ltol,NA,1,1,2,1,1,1,1,2,1,1,2,1,1,1
b22726dcf17e400c21bf59505d25bb4491b5e,NA,1,1,1,1,1,1,2,2,1,1,2,1,1,2
a328568882285e03bc0f9e2ffc797c63c5m0n,NA,4,4,4,1,1,1,1.25,5,1,4,4,1,1,1
fa7322133419b4fa98afaab88bdcf4cfpay1r,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4376fc192e83a1a5d7a83085369916e8rr035,0,1,2,1,1,2,1,3,3,1,3,2,1,3,2
c5cef19adc091cb07cd722df8b04deady79rg,NA,7,7,8,1,1.125,1,1.125,9,1,9,1,1,1.125,1
510f33a3c0a290a0e43d2576d928a4abxieo3,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
796961698c2f2442e73c5195062370caawzzo,0,1,4,4,1,1,1,1,4,1,4,3,1,1,1
698da938f6fc36305616aa6f8affd53fobj5y,0,26,123,113,1.00884955752212,1.95575221238938,1,2.39823008849558,271,1,150,112,1,1.58407079646018,1.67256637168142
030fe7527c9394a74f25462cc2ed5af4myezo,NA,16,28,35,1.05714285714286,1.22857142857143,1,3.17142857142857,111,1,41,19,1,1.42857142857143,1.17142857142857
b11c9b944c537e0dc93a88728d246af5ar3e5,NA,26,125,74,1.25675675675676,2.75675675675676,1,4.31081081081081,319,1,265,159,1,3.86486486486486,2.74324324324324
45607fc24c7be16e1eb435939e40abcdhr1vh,NA,5,29,38,1,1.97368421052632,1,2.76315789473684,105,1,50,18,1,2.39473684210526,2.13157894736842
53691811bd992911edb9f5f64f49d8f5luk1f,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
f9c71198bc616895ec11b60b4a87d359lzxgg,NA,1,1,4,1,1,1,1.5,6,1,3,1,1,1.5,1
68d86b6d3ea755612857ca74352db92f734dx,NA,1,2,2,1,1,1,1,2,1,2,2,1,1,1
74487d5ffd5c34de4fecaf9dcb66f86b0wwa2,0,18,109,135,1,2.05185185185185,1,2.66666666666667,360,1,302,157,1,2.37037037037037,2.3037037037037
b81e90d164ad274c54c614a4e800894fg2ipz,NA,2,2,2,1,1,1,1,2,1,2,1,1,1,1
43acb1c8d044c6b78d6327dbeb68efb9wor0y,NA,2,6,6,1,1,1,1,6,1,6,6,1,1,1
715ee2811c764d5c58aa228ee801e518gqvli,0,10,42,44,1,1.29545454545455,1,1.43181818181818,63,1,49,5,1,1.29545454545455,1.13636363636364
2b9771328d82a66cfdf5654387de1939jeo03,NA,5,7,4,1.75,1.75,1,2.25,9,1,9,7,1,2.25,2
7600e67fab95851c1bb389cfb62b6670l4ynr,NA,2,50,34,1,2.73529411764706,1,3.67647058823529,125,1,78,36,1,3.44117647058824,2.29411764705882
99bfa04865566ca88573ebfd3c7fb1f2c64cr,0,9,18,10,1.4,2.1,1,2.3,23,1,21,15,1,2.3,1.8
2b429b9235bab2877cd93ac6d9fbc2d7tzwre,0,52,356,212,1.17452830188679,4.49528301886792,1,16.7783018867925,3557,1,2313,1143,1,11.7452830188679,7.24528301886792
a1e60402b30798d10d4c1f4e60827507m8hdk,NA,10,20,11,1.72727272727273,2.18181818181818,1,2.54545454545455,28,1,25,8,1,2.36363636363636,1.63636363636364
a09cf3ba4b806cbb0ca64787857b81166bqcu,NA,1,2,2,1,1,1,1,2,1,2,2,1,1,1
6c383b1e68fd6ca0f2002a0f03546ec0otsmv,NA,92,519,446,1.27578475336323,5.74215246636771,1,9.78026905829596,4362,1,2845,2848,1,8.18161434977578,7.4932735426009
f63ed13362ce1c80970ba28a095c2bc5kfgmr,0,8,42,47,1.02127659574468,1.38297872340426,1,1.4468085106383,68,1,51,33,1,1.42553191489362,1.38297872340426
e8e4603ed284adbd252a7a601f9bffe09oq6f,0,4,4,1,4,4,1,8,8,1,7,3,1,7,3
63aab72306a30e7c067a08c6fadd24a1lsb2j,NA,46,520,402,1.10696517412935,8.56218905472637,1,21.3532338308458,8584,1,6019,2514,1,17.6194029850746,12.3532338308458
8fcacd7e2d6e85486e9c3cbd865b973fn8h6s,NA,1,2,2,1,1,1,1,2,1,2,2,1,1,1
3426d39eba1ebce8b34a76f33e7b5bbfkg5qf,NA,4,16,15,1,1.2,1,1.4,21,1,20,17,1,1.33333333333333,1.33333333333333
c7c854748038ddf37b8a9c4f5a28073fsut8p,0,1,1,3,1,1,1,2,6,1,1,2,1,1,1
827da66b68b225547050c11df16f845618ptk,0,2,6,6,1,1.16666666666667,1,1.16666666666667,7,1,7,3,1,1.16666666666667,1.16666666666667
da6e2a5651b4f44fa3cff41cf9731ff8qc8fl,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3892e3b5eadc03fbe966b8870a7a3e00o45ms,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1
231d06f1c0dd136797634f612f583a190iraq,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1
e0b767113314d195dc014ebb3fa9f869abog6,NA,1,2,2,1,1,1,1,2,1,2,2,1,1,1
0141844fc725a85e38e12cc02fcdbbe8ofqxv,0,6,13,14,1.21428571428571,1.28571428571429,1,1.28571428571429,18,1,16,2,1,1.28571428571429,1.14285714285714
54379b25f1f35d9df78da9cd774cef74u5wt9,0,4,20,12,1,1.91666666666667,1,2,24,1,24,6,1,2,1.25
ca5672fbfc37873e93a864a2eac05d61gvtc1,NA,19,63,83,1.04819277108434,1.72289156626506,1,2.48192771084337,206,1,157,37,1,2.25301204819277,1.4578313253012
b17ce8bfbb565945ee9f289c2ddd8abbu1ndj,0,2,1,5,1,1,1,2.6,13,1,3,1,1,1,1
1f6f184b7605156a034399e8b96e6db0eaeeh,NA,3,11,12,1,1,1,1.08333333333333,13,1,13,10,1,1.08333333333333,1.08333333333333
058a4e0ac0a20f504cc9c6aae2a896e6too9v,0,1,3,1,1,3,1,3,3,1,3,1,1,3,1
5a25525333d74693cb085d7e137be1e3ic8lz,NA,38,744,104,1.31730769230769,20.0673076923077,1,92.4711538461538,9617,1,5097,2341,1,51.5769230769231,31.5480769230769
b7b5803184009c9af7d891b200becdd4bj9o3,NA,7,28,43,1.02325581395349,1.2093023255814,1,1.37209302325581,59,1,39,28,1,1.32558139534884,1.23255813953488
4cbb75faa9d574a4ca40f2d7f69a8d75jyg2v,NA,9,20,9,1.55555555555556,2.44444444444444,1,4.22222222222222,38,1,26,11,1,3,2
fce77e262b8e82d42c9aa900f2f5005dl4eky,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1
f5507ac98c9e1c198e3eb9259ba24859khexf,NA,3,5,3,1,1.66666666666667,1,2.33333333333333,7,1,7,3,1,2.33333333333333,1.66666666666667
0d00ccca046347fcafbc601c459c4d138k6ve,NA,6,21,23,1,1.30434782608696,1,1.34782608695652,31,1,28,4,1,1.30434782608696,1.30434782608696
0051aef3fdeacdadba664b9b3b07e04e4coc6,NA,4,6,5,1.2,1.8,1,13.6,68,1,10,3,1,2.4,1.4
340bc29eeeb9b9d04eb1fb72a1a9a2444brgk,0,12,30,11,1.54545454545455,3.18181818181818,1,4.36363636363636,48,1,45,9,1,4.09090909090909,1.72727272727273
76f7e6c70f2b84d885b23e2b2831e113ueqo2,0,5,8,6,1.16666666666667,1.5,1,1.66666666666667,10,1,9,2,1,1.5,1.16666666666667
b2ff2e061f8dbd7b181bbbf5c7ba43da95zfm,NA,3,2,7,1,1,1,1,7,1,7,4,1,1,1
7f0c11b022ca1669961997f110a44cf94ucz8,NA,2,14,19,1,1.10526315789474,1,1.10526315789474,21,1,21,11,1,1.10526315789474,1.05263157894737
e7f6378f75ae1313ccd2be670db1c06d14txq,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1
c2f592fbdc8980229367e1db4d0f7a51my54g,0,30,122,116,1.67241379310345,3,1,4.17241379310345,484,1,264,197,1,3.66379310344828,2.80172413793103
e0413f338c43c9d55ba53612d2068f65t4gs6,0,50,203,233,1.18454935622318,2.51072961373391,1,3.15021459227468,734,1,527,312,1,2.84549356223176,2.45922746781116
48399c79115b6f02a200726445c179bf87b81,NA,2,2,2,1,1,1,1,2,1,2,2,1,1,1
9be68b136f189f32a76dc7cd6d7f9f76o3ipf,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1
df661537f57aab531bb0ffcf88e3a6b2pamcn,NA,1,7,5,1,2.2,1,2.8,14,1,14,3,1,2.8,1.2
0f935208860a0d3378475d4a7728ab9bimb3m,NA,16,96,39,1.25641025641026,3.20512820512821,1,5.05128205128205,197,1,162,26,1,4.48717948717949,1.82051282051282
2b197160667a2d110583ada82a8668dbdwpcm,NA,2,4,3,1,1.33333333333333,1,1.33333333333333,4,1,4,1,1,1.33333333333333,1
8e1209454c732363b822548a83ee5d74f5wj8,NA,40,275,221,1.1131221719457,3.70588235294118,1,10.1900452488688,2252,1,1288,692,1,7.19909502262443,5.59276018099547
a0619b8174a48bb05ff995288fea6d88zsa8z,NA,32,589,358,1.06983240223464,5.59776536312849,1,10.8268156424581,3876,1,2317,2213,1,8.82402234636871,8.43854748603352
ed5bf953207a6e57865b026d34842f05mm1vd,NA,8,16,16,1.0625,1.25,1,1.25,20,1,18,14,1,1.25,1.25
53ca62194377e0e7c364754bcbae081cosnkl,NA,1,1,1,1,1,1,3,3,1,2,1,1,2,1
d8c9b1ed2aa87e48b1a723c5c5c567b1yszrf,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1
fb8d43589227bc639a39da7c42b047a8c49sn,NA,26,119,100,1.36,3.43,1,5.83,583,1,396,42,1,5.04,2.1
434d20a5df404871cfaa7270148fbef2q7208,NA,55,341,316,1.15822784810127,5.46518987341772,1,9.13291139240506,2886,1,920,1201,1,6.2753164556962,4.47151898734177
240e732f88854ce0f4023102218516bax1pc2,NA,1,36,34,1,2.44117647058824,1,3,102,1,60,18,1,2.35294117647059,2.23529411764706
c11d59fbfce656ecb0bd0272c793e97cr0o77,NA,56,283,164,2.1219512195122,11.1585365853659,1,26.0243902439024,4268,1,636,968,1,9.60365853658537,15.6646341463415
308a5541e1206e126ef80f18cc29b7017520l,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
13f77046f525f0e67ad4bd0274998aeat6t3d,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1
46af13ddcb4eae83028ffab6ffce1a1cr72hv,NA,8,29,30,1.33333333333333,2.4,1,4,120,1,52,5,1,2.56666666666667,1.13333333333333
5dd678e9d9b45ef66132b38307bae3e9uhkex,NA,4,11,10,1.1,1.1,1,1.2,12,1,11,10,1,1.1,1.2
fc48aad7a51d965595b59550e08b94c670k7w,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
b3fcca8db93a4a791de79bf6d243a048irdog,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1
b07ce1de96b4b96a1b3946acf35c0d7b0f7f3,NA,23,82,97,1.08247422680412,1.5979381443299,1,1.94845360824742,189,1,160,70,1,1.82474226804124,1.56701030927835
1fdf549a37712928463718d206c1670cmuoi7,NA,2,2,2,1,1,1,1,2,1,2,1,1,1,1
721e69fd30e33488bf82b7e2f9c8cee28a9ea,0,12,33,28,1,1.39285714285714,1,1.53571428571429,43,1,37,4,1,1.39285714285714,1.28571428571429
2b59f2fde2dfd7fb62377a1c30eba836o2rzx,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1
37ea72c53cc50112ced4f88810f1b38euoz4r,0,1,18,19,1,1.73684210526316,1,2.21052631578947,42,1,35,23,1,2.15789473684211,1.63157894736842
65c2cd60b87b843c15d574ad27d5cb9bomg6o,NA,13,25,11,1.72727272727273,2.45454545454545,1,3.36363636363636,37,1,36,3,1,3.36363636363636,1.18181818181818
b2a19e17e1b9e0bca8e4563efbff5fed7v9xe,0,4,22,3,1.66666666666667,7.66666666666667,1,7.66666666666667,23,1,23,9,1,7.66666666666667,3.66666666666667
03ead6957061c72543b8bc35f6b23852j0a0h,NA,2,2,2,1,1,1,1,2,1,2,2,1,1,1
af5d33f9724b0e8c1f875406c0556d1e6eotm,0,48,498,311,1.18327974276527,5.10932475884244,1,30.3858520900322,9450,1,5644,2466,1,19.6559485530547,11.2090032154341
ea6c07fbbfc3f0e549701b1e7b90c4d21zfjl,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4e62891c902c1f1898f0b5922fb340e0h400j,NA,1,1,1,1,1,1,3,3,1,1,2,1,1,2
5eb534542ae6b20dce1a4891d8849650xki2b,NA,1,2,3,1,1,1,1,3,1,2,2,1,1,1
334de69dad5f92dbfcc3857df9d716d7au2ds,NA,2,2,2,1,1,1,1.5,3,1,3,2,1,1.5,1
84f06d2c69695fe24cd69f8a1aae21a7kozbn,0,3,20,16,1,2.125,1,2.4375,39,1,27,34,1,2.25,2.4375
6e7888e1408e03af663bfca0c946d0a7vij6j,NA,31,288,83,1.80722891566265,9.32530120481928,1,16.6024096385542,1378,1,537,311,1,9.87951807228916,6.30120481927711
242e4323f41d0a9011b4140ba74f478dnfsqs,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6ed39d7c89fa2d423017cc9811f0c469i2157,0,38,98,76,1.27631578947368,2.05263157894737,1,2.53947368421053,193,1,170,33,1,2.39473684210526,1.22368421052632
eec2ea9d9b292a343f8ee566ba252baapagwb,0,4,3,4,1,1,1,1,4,1,4,1,1,1,1
2665ad23c79e38d078d70a0a4054f109cw02t,NA,6,57,54,1.07407407407407,2.31481481481481,1,2.53703703703704,137,1,59,57,1,2.25925925925926,1.96296296296296
9e58741eb30d430dbd333a32ee4937bdhcayn,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1
c871daa6b709e008825b667b05efddca04jbe,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3128932859bba46f57cdd19579c42e05lif6h,0,1,7,7,1,1.71428571428571,1,3,21,1,15,10,1,2.57142857142857,2
a62b43057956dd92fe23478ce94585715k4xj,NA,16,126,98,1.11224489795918,2.41836734693878,1,4.68367346938776,459,1,361,214,1,4.05102040816327,3.13265306122449
f0567f6d45c0f83b9874681fe8dfe0ba6hjlf,0,63,309,298,1.20805369127517,4.17785234899329,1,5.89261744966443,1756,1,1220,254,1,5.25167785234899,2.56040268456376
1689122c3b25d9e7adc626de84c10006fr2n5,0,2,8,12,1,1.08333333333333,1,1.08333333333333,13,1,12,2,1,1.08333333333333,1
6a4b027fdf5a6e72a5249adb42f8ed062mixn,NA,6,9,36,1.41666666666667,2.55555555555556,1,10.5277777777778,379,1,13,2,1,3.66666666666667,1.55555555555556
17b2c5899a138b50c09c255a0ffc038bq2ldp,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5e92b13b0a962dfac72c1f9762e3ade19lyxv,NA,1,1,2,1,1,1,1.5,3,1,3,1,1,1.5,1
e959a3ae64e28a7d3b37934c0d826867o3sp6,0,3,5,5,1,1,1,1,5,1,5,3,1,1,1
6a2c4aeaa17c2fcf20958803a674f101vlxw1,0,5,30,35,1,1.6,1,1.8,63,1,41,34,1,1.65714285714286,1.62857142857143
980a1950c0b5df2b9ed03cb05e657848p76xr,NA,1,1,2,1,1,1,1,2,1,1,1,1,1,1
e745e528e62658851df240e9110692760453o,NA,1,1,2,1,1,1,1,2,1,2,1,1,1,1
9c038febb71ac20b57f3e1bbcbed323fj2h7j,NA,2,19,23,1.04347826086957,1.8695652173913,1,2.26086956521739,52,1,36,13,1,2.04347826086957,1.56521739130435
3860115dc03d57af04dde70c0a8fdb0cf16dw,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1
cc946863b59e4db09d6b2b497cd2cb156mynv,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1
f27321571b5b6184e86acb6203c766f2bsfxg,0,10,54,24,1,3,1,5.04166666666667,121,1,92,38,1,3.91666666666667,2.5
8e2867bcf82905cdfcf9afa1fe001caege0sy,NA,5,11,10,1.2,1.4,1,1.5,15,1,14,9,1,1.5,1.3
b1fa85bf15fa94a23a670b9697a6dcfb0txog,NA,21,60,70,1.1,1.55714285714286,1,1.85714285714286,130,1,91,7,1,1.57142857142857,1.25714285714286
f05e55c9876726eec645f64b1e28d02674gkk,NA,4,6,7,1,1,1,1.14285714285714,8,1,6,4,1,1,1
b7ed357ea6d39eaa2a6a6170ac1c5f9da6ywg,NA,35,135,71,1.35211267605634,2.77464788732394,1,4.52112676056338,321,1,275,48,1,4.05633802816901,1.83098591549296
ab4f21058fc7b23d5b2d0b6ff757f7fb6qa9x,NA,4,6,11,1,1,1,1.63636363636364,18,1,8,13,1,1,1.36363636363636
1f3f4966d53c10298112b47668a18a649qh8b,NA,18,44,44,1.06818181818182,1.36363636363636,1,1.86363636363636,82,1,61,42,1,1.56818181818182,1.34090909090909
ce3c98270e7dd35345e1d77aad425dbapedcd,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1
055eb52087e0080b8ebca74be4f823f5c819l,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
65c30fb4c06b60b567b0bc95dfff8e72smfy2,NA,2,10,18,1,1.16666666666667,1,1.22222222222222,22,1,16,3,1,1.22222222222222,1.11111111111111
190a6f18d887d852a15f39b2c86f01efxfva5,NA,6,102,117,1.01709401709402,4.53846153846154,1,7.58974358974359,888,1,665,293,1,7.11965811965812,4.78632478632479
3e4ef9d30f566589b8e864aed25f6759oqorr,NA,7,113,12,1.25,14.8333333333333,1,25.8333333333333,310,1,150,125,1,16,13.6666666666667
eb1cc005af480f7454f5e6785c3c97fc4ztdn,NA,2,2,3,1,1,1,2,6,1,3,3,1,1.33333333333333,1
60ec787f0be71a3a3eb32a95801b3399lzonp,NA,7,6,4,1.75,1.5,1,2,8,1,8,8,1,2,2
69eb324d1d38f4756170be410c155343sc63j,NA,1,3,3,1,1,1,1,3,1,2,2,1,1,1
ea67e581327f2f3495050c84ea7b1b2bhzm9y,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1
39fb4d57b5bb0e3a4848249974843dcd029lf,NA,4,29,28,1,1.57142857142857,1,1.71428571428571,48,1,44,15,1,1.67857142857143,1.53571428571429
